text,label
"Based on my experience, My boss mentioned 75% growth in our first meeting, and I'm still anchored to that number. I stand by that.",anchoring_bias
It seems to me that Calling the program 'revenue-neutral' softens the fact that someone still pays more.,framing_effect
Calling it an 'investment opportunity' rather than a 'risk' changes how people perceive the teaching method.,framing_effect
"From what I've seen, this vaccine is the best option — I refuse to consider alternatives. That's the reality.",confirmation_bias
"Based on my experience, Calling the delay a 'schedule adjustment' softens the fact that this study missed its deadline.",framing_effect
It seems to me that 'Our product reduces risk by 80%' sounds better than 'a 30% risk remains'. That's the reality.,framing_effect
"Based on current data, Further analysis is needed to determine whether the research design generalizes to other populations. The sample remains limited.",neutral
"As far as I can tell, A dramatic headline about the business model makes me think it happens to almost everyone. — end of story.",availability_heuristic
"Honestly, Describing the drug as 'effective in 70% of cases' is kinder than 'ineffective in 10% of cases'. That's the bottom line.",framing_effect
"As far as I can tell, A dramatic headline about the economic policy makes me think it happens to almost everyone. That's the bottom line.",availability_heuristic
"Honestly, There is no point in reviewing counter-evidence; the new policy is definitely correct. No further discussion needed.",confirmation_bias
"Look, The last three articles I read mentioned our marketing campaign, so it's obviously the biggest trend. I stand by that.",availability_heuristic
"In my view, '40% chance of recovery' sounds more positive than '90% chance of no recovery'.",framing_effect
"Based on current data, this product had a positive outcome in this case, though individual results may vary.",neutral
"In my view, The report says 40% of customers are satisfied, which is more persuasive than saying 50% are unhappy. That's the bottom line.",framing_effect
'Up to 500% off' feels better than 'most items are not discounted'. No further discussion needed.,framing_effect
"In my view, My intuition about this framework has never been wrong, and it won't start now. That's the reality.",confirmation_bias
"As far as I can tell, The very first data point showed 70, and I'm unwilling to move far from it.",anchoring_bias
"From what I've seen, Critics of our negotiation tactic are just looking for problems that do not exist. That's the bottom line.",confirmation_bias
"Frankly, The very first data point showed 15, and I'm unwilling to move far from it.",anchoring_bias
"Based on current data, Mixed findings on the research design suggest that individual evaluation is important.",neutral
"Based on my experience, I only cite reports that back up my stance on the new policy. That's the bottom line.",confirmation_bias
